,dteday,hr,weekday,cnt_hour,weathersit,cnt_day
15263,2012-10-03,4,Thursday,11,Mist,7572
15264,2012-10-03,5,Thursday,34,Mist,7572
15265,2012-10-03,6,Thursday,177,Mist,7572
15266,2012-10-03,7,Thursday,515,Mist,7572
15267,2012-10-03,8,Thursday,809,Mist,7572
15268,2012-10-03,9,Thursday,362,Mist,7572
15269,2012-10-03,10,Thursday,175,Mist,7572
15270,2012-10-03,11,Thursday,230,Mist,7572
15271,2012-10-03,12,Thursday,358,Mist,7572
15272,2012-10-03,13,Thursday,279,Mist,7572
15273,2012-10-03,14,Thursday,251,Mist,7572
15274,2012-10-03,15,Thursday,319,Mist,7572
15275,2012-10-03,16,Thursday,478,Mist,7572
15276,2012-10-03,17,Thursday,917,Mist,7572
15277,2012-10-03,18,Thursday,810,Mist,7572
15278,2012-10-03,19,Thursday,593,Mist,7572
15279,2012-10-03,20,Thursday,497,Mist,7572
15280,2012-10-03,21,Thursday,209,Mist,7572
15281,2012-10-03,22,Thursday,241,Mist,7572
15282,2012-10-03,23,Thursday,220,Mist,7572
15283,2012-10-04,0,Friday,76,Mist,7328
15284,2012-10-04,1,Friday,25,Mist,7328
15285,2012-10-04,2,Friday,13,Mist,7328
15286,2012-10-04,3,Friday,11,Mist,7328
15287,2012-10-04,4,Friday,10,Mist,7328
15288,2012-10-04,5,Friday,39,Mist,7328
15289,2012-10-04,6,Friday,133,Mist,7328
15290,2012-10-04,7,Friday,391,Mist,7328
15291,2012-10-04,8,Friday,738,Mist,7328
15292,2012-10-04,9,Friday,359,Mist,7328
15293,2012-10-04,10,Friday,177,Mist,7328
15294,2012-10-04,11,Friday,214,Mist,7328
15295,2012-10-04,12,Friday,288,Mist,7328
15296,2012-10-04,13,Friday,294,Mist,7328
15297,2012-10-04,14,Friday,267,Mist,7328
15298,2012-10-04,15,Friday,325,Mist,7328
15299,2012-10-04,16,Friday,497,Mist,7328
15300,2012-10-04,17,Friday,901,Mist,7328
15301,2012-10-04,18,Friday,887,Mist,7328
15302,2012-10-04,19,Friday,534,Mist,7328
15303,2012-10-04,20,Friday,441,Mist,7328
15304,2012-10-04,21,Friday,321,Mist,7328
15305,2012-10-04,22,Friday,232,Mist,7328
15306,2012-10-04,23,Friday,155,Mist,7328
15307,2012-10-05,0,Saturday,102,Clear,8156
15308,2012-10-05,1,Saturday,46,Clear,8156
15309,2012-10-05,2,Saturday,11,Clear,8156
15310,2012-10-05,3,Saturday,16,Clear,8156
15311,2012-10-05,4,Saturday,11,Clear,8156
15312,2012-10-05,5,Saturday,41,Clear,8156
15313,2012-10-05,6,Saturday,137,Clear,8156
15314,2012-10-05,7,Saturday,428,Clear,8156
15315,2012-10-05,8,Saturday,785,Clear,8156
15316,2012-10-05,9,Saturday,384,Clear,8156
15317,2012-10-05,10,Saturday,260,Clear,8156
15318,2012-10-05,11,Saturday,304,Clear,8156
15319,2012-10-05,12,Saturday,468,Clear,8156
15320,2012-10-05,13,Saturday,424,Clear,8156
15321,2012-10-05,14,Saturday,400,Clear,8156
15322,2012-10-05,15,Saturday,470,Clear,8156
15323,2012-10-05,16,Saturday,634,Clear,8156
15324,2012-10-05,17,Saturday,900,Clear,8156
15325,2012-10-05,18,Saturday,761,Clear,8156
15326,2012-10-05,19,Saturday,500,Clear,8156
15327,2012-10-05,20,Saturday,372,Clear,8156
15328,2012-10-05,21,Saturday,267,Clear,8156
15329,2012-10-05,22,Saturday,264,Clear,8156
15330,2012-10-05,23,Saturday,171,Clear,8156
15331,2012-10-06,0,Sunday,191,Clear,7965
15332,2012-10-06,1,Sunday,141,Clear,7965
15333,2012-10-06,2,Sunday,75,Clear,7965
15334,2012-10-06,3,Sunday,56,Clear,7965
15335,2012-10-06,4,Sunday,11,Clear,7965
15336,2012-10-06,5,Sunday,10,Clear,7965
15337,2012-10-06,6,Sunday,30,Clear,7965
15338,2012-10-06,7,Sunday,84,Clear,7965
15339,2012-10-06,8,Sunday,206,Clear,7965
15340,2012-10-06,9,Sunday,395,Clear,7965
15341,2012-10-06,10,Sunday,539,Clear,7965
15342,2012-10-06,11,Sunday,647,Clear,7965
15343,2012-10-06,12,Sunday,743,Clear,7965
15344,2012-10-06,13,Sunday,710,Clear,7965
15345,2012-10-06,14,Sunday,576,Clear,7965
15346,2012-10-06,15,Sunday,620,Clear,7965
15347,2012-10-06,16,Sunday,659,Clear,7965
15348,2012-10-06,17,Sunday,610,Clear,7965
15349,2012-10-06,18,Sunday,495,Clear,7965
15350,2012-10-06,19,Sunday,341,Clear,7965
15351,2012-10-06,20,Sunday,247,Clear,7965
15352,2012-10-06,21,Sunday,215,Clear,7965
15353,2012-10-06,22,Sunday,185,Clear,7965
15354,2012-10-06,23,Sunday,179,Clear,7965
15355,2012-10-07,0,Monday,127,Mist,3510
15356,2012-10-07,1,Monday,109,Mist,3510
15357,2012-10-07,2,Monday,74,Mist,3510
15358,2012-10-07,3,Monday,22,Mist,3510
15359,2012-10-07,4,Monday,11,Mist,3510
15360,2012-10-07,5,Monday,10,Mist,3510
15361,2012-10-07,6,Monday,23,Mist,3510
15362,2012-10-07,7,Monday,35,Mist,3510
15363,2012-10-07,8,Monday,62,Mist,3510
15364,2012-10-07,9,Monday,86,Mist,3510
15365,2012-10-07,10,Monday,185,Mist,3510
15366,2012-10-07,11,Monday,336,Mist,3510
15367,2012-10-07,12,Monday,392,Mist,3510
15368,2012-10-07,13,Monday,320,Mist,3510
15369,2012-10-07,14,Monday,314,Mist,3510
15370,2012-10-07,15,Monday,306,Mist,3510
15371,2012-10-07,16,Monday,333,Mist,3510
15372,2012-10-07,17,Monday,157,Mist,3510
15373,2012-10-07,18,Monday,106,Mist,3510
15374,2012-10-07,19,Monday,114,Mist,3510
15375,2012-10-07,20,Monday,116,Mist,3510
15376,2012-10-07,21,Monday,113,Mist,3510
15377,2012-10-07,22,Monday,79,Mist,3510
15378,2012-10-07,23,Monday,80,Mist,3510
15379,2012-10-08,0,Tuesday,51,Mist,5478
15380,2012-10-08,1,Tuesday,37,Mist,5478
15381,2012-10-08,2,Tuesday,15,Mist,5478
15382,2012-10-08,3,Tuesday,10,Mist,5478
15383,2012-10-08,4,Tuesday,7,Mist,5478
15384,2012-10-08,5,Tuesday,19,Mist,5478
15385,2012-10-08,6,Tuesday,59,Mist,5478
15386,2012-10-08,7,Tuesday,154,Mist,5478
15387,2012-10-08,8,Tuesday,397,Mist,5478
15388,2012-10-08,9,Tuesday,332,Mist,5478
15389,2012-10-08,10,Tuesday,298,Mist,5478
15390,2012-10-08,11,Tuesday,308,Mist,5478
15391,2012-10-08,12,Tuesday,341,Mist,5478
15392,2012-10-08,13,Tuesday,405,Mist,5478
15393,2012-10-08,14,Tuesday,420,Mist,5478
15394,2012-10-08,15,Tuesday,370,Mist,5478
15395,2012-10-08,16,Tuesday,377,Mist,5478
15396,2012-10-08,17,Tuesday,497,Mist,5478
15397,2012-10-08,18,Tuesday,456,Mist,5478
15398,2012-10-08,19,Tuesday,371,Mist,5478
15399,2012-10-08,20,Tuesday,227,Mist,5478
15400,2012-10-08,21,Tuesday,151,Mist,5478
15401,2012-10-08,22,Tuesday,107,Mist,5478
15402,2012-10-08,23,Tuesday,69,Mist,5478
15403,2012-10-09,0,Wednesday,31,Mist,6392
15404,2012-10-09,1,Wednesday,13,Mist,6392
15405,2012-10-09,2,Wednesday,7,Mist,6392
15406,2012-10-09,3,Wednesday,3,Mist,6392
15407,2012-10-09,4,Wednesday,7,Mist,6392
15408,2012-10-09,5,Wednesday,19,Mist,6392
15409,2012-10-09,6,Wednesday,143,Mist,6392
15410,2012-10-09,7,Wednesday,362,Mist,6392
15411,2012-10-09,8,Wednesday,713,Mist,6392
15412,2012-10-09,9,Wednesday,382,Mist,6392
15413,2012-10-09,10,Wednesday,164,Mist,6392
15414,2012-10-09,11,Wednesday,193,Mist,6392
15415,2012-10-09,12,Wednesday,260,Mist,6392
15416,2012-10-09,13,Wednesday,238,Mist,6392
15417,2012-10-09,14,Wednesday,244,Mist,6392
15418,2012-10-09,15,Wednesday,254,Mist,6392
15419,2012-10-09,16,Wednesday,424,Mist,6392
15420,2012-10-09,17,Wednesday,806,Mist,6392
15421,2012-10-09,18,Wednesday,784,Mist,6392
15422,2012-10-09,19,Wednesday,514,Mist,6392
15423,2012-10-09,20,Wednesday,360,Mist,6392
15424,2012-10-09,21,Wednesday,225,Mist,6392
15425,2012-10-09,22,Wednesday,162,Mist,6392
15426,2012-10-09,23,Wednesday,84,Mist,6392
15427,2012-10-10,0,Thursday,33,Clear,7691
15428,2012-10-10,1,Thursday,8,Clear,7691
15429,2012-10-10,2,Thursday,8,Clear,7691
15430,2012-10-10,3,Thursday,6,Clear,7691
15431,2012-10-10,4,Thursday,6,Clear,7691
15432,2012-10-10,5,Thursday,40,Clear,7691
15433,2012-10-10,6,Thursday,175,Clear,7691
15434,2012-10-10,7,Thursday,507,Clear,7691
15435,2012-10-10,8,Thursday,839,Clear,7691
15436,2012-10-10,9,Thursday,366,Clear,7691
15437,2012-10-10,10,Thursday,217,Clear,7691
15438,2012-10-10,11,Thursday,291,Clear,7691
15439,2012-10-10,12,Thursday,390,Clear,7691
15440,2012-10-10,13,Thursday,297,Clear,7691
15441,2012-10-10,14,Thursday,271,Clear,7691
15442,2012-10-10,15,Thursday,319,Clear,7691
15443,2012-10-10,16,Thursday,566,Clear,7691
15444,2012-10-10,17,Thursday,948,Clear,7691
15445,2012-10-10,18,Thursday,844,Clear,7691
15446,2012-10-10,19,Thursday,566,Clear,7691
15447,2012-10-10,20,Thursday,392,Clear,7691
15448,2012-10-10,21,Thursday,269,Clear,7691
15449,2012-10-10,22,Thursday,197,Clear,7691
15450,2012-10-10,23,Thursday,136,Clear,7691
15451,2012-10-11,0,Friday,42,Clear,7570
15452,2012-10-11,1,Friday,11,Clear,7570
15453,2012-10-11,2,Friday,11,Clear,7570
15454,2012-10-11,3,Friday,3,Clear,7570
15455,2012-10-11,4,Friday,10,Clear,7570
15456,2012-10-11,5,Friday,42,Clear,7570
15457,2012-10-11,6,Friday,159,Clear,7570
15458,2012-10-11,7,Friday,478,Clear,7570
15459,2012-10-11,8,Friday,798,Clear,7570
15460,2012-10-11,9,Friday,355,Clear,7570
15461,2012-10-11,10,Friday,204,Clear,7570
15462,2012-10-11,11,Friday,251,Clear,7570
15463,2012-10-11,12,Friday,326,Clear,7570
15464,2012-10-11,13,Friday,291,Clear,7570
15465,2012-10-11,14,Friday,348,Clear,7570
15466,2012-10-11,15,Friday,460,Clear,7570
15467,2012-10-11,16,Friday,481,Clear,7570
15468,2012-10-11,17,Friday,827,Clear,7570
15469,2012-10-11,18,Friday,692,Clear,7570
15470,2012-10-11,19,Friday,743,Clear,7570
15471,2012-10-11,20,Friday,415,Clear,7570
15472,2012-10-11,21,Friday,260,Clear,7570
15473,2012-10-11,22,Friday,177,Clear,7570
15474,2012-10-11,23,Friday,186,Clear,7570
15475,2012-10-12,0,Saturday,68,Clear,7282
15476,2012-10-12,1,Saturday,37,Clear,7282
15477,2012-10-12,2,Saturday,16,Clear,7282
15478,2012-10-12,3,Saturday,6,Clear,7282
15479,2012-10-12,4,Saturday,8,Clear,7282
15480,2012-10-12,5,Saturday,35,Clear,7282
15481,2012-10-12,6,Saturday,143,Clear,7282
15482,2012-10-12,7,Saturday,392,Clear,7282
15483,2012-10-12,8,Saturday,745,Clear,7282
15484,2012-10-12,9,Saturday,400,Clear,7282
15485,2012-10-12,10,Saturday,275,Clear,7282
15486,2012-10-12,11,Saturday,313,Clear,7282
15487,2012-10-12,12,Saturday,387,Clear,7282
15488,2012-10-12,13,Saturday,381,Clear,7282
15489,2012-10-12,14,Saturday,371,Clear,7282
15490,2012-10-12,15,Saturday,455,Clear,7282
15491,2012-10-12,16,Saturday,520,Clear,7282
15492,2012-10-12,17,Saturday,837,Clear,7282
15493,2012-10-12,18,Saturday,642,Clear,7282
15494,2012-10-12,19,Saturday,493,Clear,7282
15495,2012-10-12,20,Saturday,308,Clear,7282
15496,2012-10-12,21,Saturday,190,Clear,7282
15497,2012-10-12,22,Saturday,160,Clear,7282
15498,2012-10-12,23,Saturday,100,Clear,7282
15499,2012-10-13,0,Sunday,249,Clear,7109
15500,2012-10-13,1,Sunday,146,Clear,7109
15501,2012-10-13,2,Sunday,67,Clear,7109
15502,2012-10-13,3,Sunday,15,Clear,7109
15503,2012-10-13,4,Sunday,11,Clear,7109
15504,2012-10-13,5,Sunday,11,Clear,7109
15505,2012-10-13,6,Sunday,28,Clear,7109
15506,2012-10-13,7,Sunday,70,Clear,7109
15507,2012-10-13,8,Sunday,174,Clear,7109
15508,2012-10-13,9,Sunday,266,Clear,7109
15509,2012-10-13,10,Sunday,347,Clear,7109
15510,2012-10-13,11,Sunday,527,Clear,7109
15511,2012-10-13,12,Sunday,573,Clear,7109
15512,2012-10-13,13,Sunday,670,Clear,7109
15513,2012-10-13,14,Sunday,597,Clear,7109
15514,2012-10-13,15,Sunday,615,Clear,7109
15515,2012-10-13,16,Sunday,637,Clear,7109
15516,2012-10-13,17,Sunday,528,Clear,7109
15517,2012-10-13,18,Sunday,473,Clear,7109
15518,2012-10-13,19,Sunday,332,Clear,7109
15519,2012-10-13,20,Sunday,255,Clear,7109
15520,2012-10-13,21,Sunday,204,Clear,7109
15521,2012-10-13,22,Sunday,189,Clear,7109
15522,2012-10-13,23,Sunday,125,Clear,7109
15523,2012-10-14,0,Monday,111,Clear,6639
15524,2012-10-14,1,Monday,112,Clear,6639
15525,2012-10-14,2,Monday,66,Clear,6639
15526,2012-10-14,3,Monday,28,Clear,6639
15527,2012-10-14,4,Monday,12,Clear,6639
15528,2012-10-14,5,Monday,11,Clear,6639
15529,2012-10-14,6,Monday,24,Clear,6639
15530,2012-10-14,7,Monday,51,Clear,6639
15531,2012-10-14,8,Monday,132,Clear,6639
15532,2012-10-14,9,Monday,223,Clear,6639
15533,2012-10-14,10,Monday,428,Clear,6639
15534,2012-10-14,11,Monday,494,Clear,6639
15535,2012-10-14,12,Monday,562,Clear,6639
15536,2012-10-14,13,Monday,619,Clear,6639
15537,2012-10-14,14,Monday,617,Clear,6639
15538,2012-10-14,15,Monday,568,Clear,6639
15539,2012-10-14,16,Monday,581,Clear,6639
15540,2012-10-14,17,Monday,539,Clear,6639
15541,2012-10-14,18,Monday,453,Clear,6639
15542,2012-10-14,19,Monday,336,Clear,6639
15543,2012-10-14,20,Monday,246,Clear,6639
15544,2012-10-14,21,Monday,196,Clear,6639
15545,2012-10-14,22,Monday,125,Clear,6639
15546,2012-10-14,23,Monday,105,Clear,6639
15547,2012-10-15,0,Tuesday,48,Mist,5875
15548,2012-10-15,1,Tuesday,29,Mist,5875
15549,2012-10-15,2,Tuesday,6,Mist,5875
15550,2012-10-15,3,Tuesday,4,Mist,5875
15551,2012-10-15,4,Tuesday,10,Mist,5875
15552,2012-10-15,5,Tuesday,40,Mist,5875
15553,2012-10-15,6,Tuesday,147,Mist,5875
15554,2012-10-15,7,Tuesday,476,Mist,5875
15555,2012-10-15,8,Tuesday,737,Mist,5875
15556,2012-10-15,9,Tuesday,359,Mist,5875
15557,2012-10-15,10,Tuesday,168,Mist,5875
15558,2012-10-15,11,Tuesday,263,Mist,5875
15559,2012-10-15,12,Tuesday,284,Mist,5875
15560,2012-10-15,13,Tuesday,146,Mist,5875
15561,2012-10-15,14,Tuesday,185,Mist,5875
15562,2012-10-15,15,Tuesday,260,Mist,5875
15563,2012-10-15,16,Tuesday,447,Mist,5875
15564,2012-10-15,17,Tuesday,766,Mist,5875
15565,2012-10-15,18,Tuesday,592,Mist,5875
15566,2012-10-15,19,Tuesday,239,Mist,5875
15567,2012-10-15,20,Tuesday,256,Mist,5875
15568,2012-10-15,21,Tuesday,206,Mist,5875
15569,2012-10-15,22,Tuesday,126,Mist,5875
15570,2012-10-15,23,Tuesday,81,Mist,5875
15571,2012-10-16,0,Wednesday,48,Clear,7534
15572,2012-10-16,1,Wednesday,13,Clear,7534
15573,2012-10-16,2,Wednesday,3,Clear,7534
15574,2012-10-16,3,Wednesday,2,Clear,7534
15575,2012-10-16,4,Wednesday,7,Clear,7534
15576,2012-10-16,5,Wednesday,52,Clear,7534
15577,2012-10-16,6,Wednesday,172,Clear,7534
15578,2012-10-16,7,Wednesday,525,Clear,7534
15579,2012-10-16,8,Wednesday,835,Clear,7534
15580,2012-10-16,9,Wednesday,355,Clear,7534
15581,2012-10-16,10,Wednesday,222,Clear,7534
15582,2012-10-16,11,Wednesday,228,Clear,7534
15583,2012-10-16,12,Wednesday,325,Clear,7534
15584,2012-10-16,13,Wednesday,328,Clear,7534
15585,2012-10-16,14,Wednesday,308,Clear,7534
15586,2012-10-16,15,Wednesday,346,Clear,7534
15587,2012-10-16,16,Wednesday,446,Clear,7534
15588,2012-10-16,17,Wednesday,943,Clear,7534
15589,2012-10-16,18,Wednesday,838,Clear,7534
15590,2012-10-16,19,Wednesday,531,Clear,7534
15591,2012-10-16,20,Wednesday,432,Clear,7534
15592,2012-10-16,21,Wednesday,195,Clear,7534
15593,2012-10-16,22,Wednesday,181,Clear,7534
15594,2012-10-16,23,Wednesday,199,Clear,7534
15595,2012-10-17,0,Thursday,49,Clear,7461
15596,2012-10-17,1,Thursday,17,Clear,7461
15597,2012-10-17,2,Thursday,16,Clear,7461
15598,2012-10-17,3,Thursday,7,Clear,7461
15599,2012-10-17,4,Thursday,4,Clear,7461
15600,2012-10-17,5,Thursday,41,Clear,7461
15601,2012-10-17,6,Thursday,178,Clear,7461
15602,2012-10-17,7,Thursday,464,Clear,7461
15603,2012-10-17,8,Thursday,817,Clear,7461
15604,2012-10-17,9,Thursday,382,Clear,7461
15605,2012-10-17,10,Thursday,228,Clear,7461
15606,2012-10-17,11,Thursday,234,Clear,7461
15607,2012-10-17,12,Thursday,332,Clear,7461
15608,2012-10-17,13,Thursday,310,Clear,7461
15609,2012-10-17,14,Thursday,270,Clear,7461
15610,2012-10-17,15,Thursday,301,Clear,7461
15611,2012-10-17,16,Thursday,466,Clear,7461
15612,2012-10-17,17,Thursday,888,Clear,7461
15613,2012-10-17,18,Thursday,884,Clear,7461
15614,2012-10-17,19,Thursday,516,Clear,7461
15615,2012-10-17,20,Thursday,414,Clear,7461
15616,2012-10-17,21,Thursday,329,Clear,7461
15617,2012-10-17,22,Thursday,215,Clear,7461
15618,2012-10-17,23,Thursday,99,Clear,7461
15619,2012-10-18,0,Friday,57,Mist,7509
15620,2012-10-18,1,Friday,14,Mist,7509
15621,2012-10-18,2,Friday,14,Mist,7509
15622,2012-10-18,3,Friday,5,Mist,7509
15623,2012-10-18,4,Friday,5,Mist,7509
15624,2012-10-18,5,Friday,42,Mist,7509
15625,2012-10-18,6,Friday,153,Mist,7509
15626,2012-10-18,7,Friday,508,Mist,7509
15627,2012-10-18,8,Friday,834,Mist,7509
15628,2012-10-18,9,Friday,387,Mist,7509
15629,2012-10-18,10,Friday,218,Mist,7509
15630,2012-10-18,11,Friday,268,Mist,7509
15631,2012-10-18,12,Friday,377,Mist,7509
15632,2012-10-18,13,Friday,332,Mist,7509
15633,2012-10-18,14,Friday,285,Mist,7509
15634,2012-10-18,15,Friday,353,Mist,7509
15635,2012-10-18,16,Friday,450,Mist,7509
15636,2012-10-18,17,Friday,890,Mist,7509
15637,2012-10-18,18,Friday,788,Mist,7509
15638,2012-10-18,19,Friday,513,Mist,7509
15639,2012-10-18,20,Friday,387,Mist,7509
15640,2012-10-18,21,Friday,283,Mist,7509
15641,2012-10-18,22,Friday,229,Mist,7509
15642,2012-10-18,23,Friday,117,Mist,7509
15643,2012-10-19,0,Saturday,56,Mist,5424
15644,2012-10-19,1,Saturday,16,Mist,5424
15645,2012-10-19,2,Saturday,10,Mist,5424
15646,2012-10-19,3,Saturday,5,Mist,5424
15647,2012-10-19,4,Saturday,6,Mist,5424
15648,2012-10-19,5,Saturday,36,Mist,5424
15649,2012-10-19,6,Saturday,131,Mist,5424
15650,2012-10-19,7,Saturday,154,Mist,5424
15651,2012-10-19,8,Saturday,467,Mist,5424
15652,2012-10-19,9,Saturday,389,Mist,5424
15653,2012-10-19,10,Saturday,224,Mist,5424
15654,2012-10-19,11,Saturday,252,Mist,5424
15655,2012-10-19,12,Saturday,332,Mist,5424
15656,2012-10-19,13,Saturday,375,Mist,5424
15657,2012-10-19,14,Saturday,365,Mist,5424
15658,2012-10-19,15,Saturday,395,Mist,5424
15659,2012-10-19,16,Saturday,565,Mist,5424
15660,2012-10-19,17,Saturday,425,Mist,5424
15661,2012-10-19,18,Saturday,233,Mist,5424
15662,2012-10-19,19,Saturday,232,Mist,5424
15663,2012-10-19,20,Saturday,229,Mist,5424
15664,2012-10-19,21,Saturday,206,Mist,5424
15665,2012-10-19,22,Saturday,190,Mist,5424
15666,2012-10-19,23,Saturday,131,Mist,5424
15667,2012-10-20,0,Sunday,123,Clear,8090
15668,2012-10-20,1,Sunday,95,Clear,8090
15669,2012-10-20,2,Sunday,78,Clear,8090
15670,2012-10-20,3,Sunday,29,Clear,8090
15671,2012-10-20,4,Sunday,18,Clear,8090
15672,2012-10-20,5,Sunday,13,Clear,8090
15673,2012-10-20,6,Sunday,31,Clear,8090
15674,2012-10-20,7,Sunday,65,Clear,8090
15675,2012-10-20,8,Sunday,193,Clear,8090
15676,2012-10-20,9,Sunday,363,Clear,8090
15677,2012-10-20,10,Sunday,423,Clear,8090
15678,2012-10-20,11,Sunday,612,Clear,8090
15679,2012-10-20,12,Sunday,703,Clear,8090
15680,2012-10-20,13,Sunday,714,Clear,8090
15681,2012-10-20,14,Sunday,711,Clear,8090
15682,2012-10-20,15,Sunday,711,Clear,8090
15683,2012-10-20,16,Sunday,691,Clear,8090
15684,2012-10-20,17,Sunday,731,Clear,8090
15685,2012-10-20,18,Sunday,521,Clear,8090
15686,2012-10-20,19,Sunday,345,Clear,8090
15687,2012-10-20,20,Sunday,259,Clear,8090
15688,2012-10-20,21,Sunday,296,Clear,8090
15689,2012-10-20,22,Sunday,202,Clear,8090
15690,2012-10-20,23,Sunday,163,Clear,8090
15691,2012-10-21,0,Monday,154,Clear,6824
15692,2012-10-21,1,Monday,117,Clear,6824
15693,2012-10-21,2,Monday,132,Clear,6824
15694,2012-10-21,3,Monday,41,Clear,6824
15695,2012-10-21,4,Monday,21,Clear,6824
15696,2012-10-21,5,Monday,10,Clear,6824
15697,2012-10-21,6,Monday,26,Clear,6824
15698,2012-10-21,7,Monday,56,Clear,6824
15699,2012-10-21,8,Monday,143,Clear,6824
15700,2012-10-21,9,Monday,269,Clear,6824
15701,2012-10-21,10,Monday,443,Clear,6824
15702,2012-10-21,11,Monday,547,Clear,6824
15703,2012-10-21,12,Monday,675,Clear,6824
15704,2012-10-21,13,Monday,626,Clear,6824
15705,2012-10-21,14,Monday,640,Clear,6824
15706,2012-10-21,15,Monday,623,Clear,6824
15707,2012-10-21,16,Monday,591,Clear,6824
15708,2012-10-21,17,Monday,491,Clear,6824
15709,2012-10-21,18,Monday,413,Clear,6824
15710,2012-10-21,19,Monday,266,Clear,6824
15711,2012-10-21,20,Monday,195,Clear,6824
15712,2012-10-21,21,Monday,166,Clear,6824
15713,2012-10-21,22,Monday,113,Clear,6824
15714,2012-10-21,23,Monday,66,Clear,6824
15715,2012-10-22,0,Tuesday,31,Clear,7058
15716,2012-10-22,1,Tuesday,11,Clear,7058
15717,2012-10-22,2,Tuesday,5,Clear,7058
15718,2012-10-22,3,Tuesday,6,Clear,7058
15719,2012-10-22,4,Tuesday,7,Clear,7058
15720,2012-10-22,5,Tuesday,46,Clear,7058
15721,2012-10-22,6,Tuesday,144,Clear,7058
15722,2012-10-22,7,Tuesday,452,Clear,7058
15723,2012-10-22,8,Tuesday,728,Clear,7058
15724,2012-10-22,9,Tuesday,360,Clear,7058
15725,2012-10-22,10,Tuesday,212,Clear,7058
15726,2012-10-22,11,Tuesday,211,Clear,7058
15727,2012-10-22,12,Tuesday,283,Clear,7058
15728,2012-10-22,13,Tuesday,315,Clear,7058
15729,2012-10-22,14,Tuesday,282,Clear,7058
15730,2012-10-22,15,Tuesday,296,Clear,7058
15731,2012-10-22,16,Tuesday,524,Clear,7058
15732,2012-10-22,17,Tuesday,922,Clear,7058
15733,2012-10-22,18,Tuesday,786,Clear,7058
15734,2012-10-22,19,Tuesday,514,Clear,7058
15735,2012-10-22,20,Tuesday,403,Clear,7058
15736,2012-10-22,21,Tuesday,174,Clear,7058
15737,2012-10-22,22,Tuesday,183,Clear,7058
15738,2012-10-22,23,Tuesday,163,Clear,7058
15739,2012-10-23,0,Wednesday,37,Clear,7466
15740,2012-10-23,1,Wednesday,17,Clear,7466
15741,2012-10-23,2,Wednesday,7,Clear,7466
15742,2012-10-23,3,Wednesday,1,Clear,7466
15743,2012-10-23,4,Wednesday,7,Clear,7466
15744,2012-10-23,5,Wednesday,50,Clear,7466
15745,2012-10-23,6,Wednesday,158,Clear,7466
15746,2012-10-23,7,Wednesday,531,Clear,7466
15747,2012-10-23,8,Wednesday,761,Clear,7466
15748,2012-10-23,9,Wednesday,334,Clear,7466
15749,2012-10-23,10,Wednesday,221,Clear,7466
15750,2012-10-23,11,Wednesday,253,Clear,7466
15751,2012-10-23,12,Wednesday,378,Clear,7466
15752,2012-10-23,13,Wednesday,303,Clear,7466
15753,2012-10-23,14,Wednesday,296,Clear,7466
15754,2012-10-23,15,Wednesday,346,Clear,7466
15755,2012-10-23,16,Wednesday,541,Clear,7466
15756,2012-10-23,17,Wednesday,938,Clear,7466
15757,2012-10-23,18,Wednesday,826,Clear,7466
15758,2012-10-23,19,Wednesday,482,Clear,7466
15759,2012-10-23,20,Wednesday,379,Clear,7466
15760,2012-10-23,21,Wednesday,295,Clear,7466
15761,2012-10-23,22,Wednesday,194,Clear,7466
15762,2012-10-23,23,Wednesday,111,Clear,7466
15763,2012-10-24,0,Thursday,46,Clear,7693
15764,2012-10-24,1,Thursday,27,Clear,7693
15765,2012-10-24,2,Thursday,6,Clear,7693
15766,2012-10-24,3,Thursday,4,Clear,7693
15767,2012-10-24,4,Thursday,6,Clear,7693
15768,2012-10-24,5,Thursday,53,Clear,7693
15769,2012-10-24,6,Thursday,173,Clear,7693
15770,2012-10-24,7,Thursday,526,Clear,7693
